Pos,Region,Poblacion,Superficie,Fecha,Nuevos.Sintomaticos,Nuevos.Asintomaticos,Nuevos.No.Notificados,Nuevos.Confirmados,Tasa.Incidencia,Casos.Confirmados,Nuevos.Fallecidos,Casos.Fallecidos,Letalidad,Activos.Confirmados,Activos.Probables,Probables.Acumulados,Recuperados.Confirmados,Fecha.Primer.Contagiado,Periodo.Infeccioso,Pacientes.UCI,Examenes.PCR,Examenes.PCR.Acumulados,Tasa.Positividad,I.Movilidad,Residencias.Sanitarias,Cupos.Residencias.Sanitarias,Usuarios.Residencias.Sanitarias,Vacunados.Primera.Dosis,Vacunados.Segunda.Dosis,Vacunados.Tercera.Dosis,Vacunados.Cuarta.Dosis,Vacunados.Unica.Dosis
16,Magallanes,178362,132033,2021-12-18,11,10,1,22,12,3344658615624,29944,1,504,1,68314186481432,132,1,3287,29215,2020-03-17,642,6,705,356471,3,12056737588652,0,1,21,16,150883,145852,104099,0,14989
17,Total,19458310,755839,2021-12-18,925,390,116,1431,7,3541844075873,1790524,28,38840,2,16919739696312,8323,37,353763,1738121,2020-03-03,656,632,59698,25196680,2,39706522831586,0,43,3991,1735,16588082,15847316,9967755,0,573722
1,Arica y Parinacota,252110,16873,2021-12-17,11,8,0,19,7,53639284439332,28756,3,546,1,89873417721519,104,0,3441,28010,2020-03-19,639,1,898,518205,2,11581291759465,0,2,249,69,211446,198307,109449,0,10223
2,Tarapaca,382773,42225,2021-12-17,23,3,10,36,9,4050520804759,44540,2,824,1,85002245172878,167,0,10381,43472,2020-03-23,635,10,1666,694666,2,1608643457383,0,5,363,197,315271,290925,156933,0,18891
3,Antofagasta,691854,126049,2021-12-17,21,27,4,52,7,51603662044304,66277,0,1279,1,92977956153718,360,4,6824,64466,2020-03-14,644,16,2638,1284294,1,97119029567854,0,4,193,97,597114,565301,332466,0,21121
4,Atacama,314709,75176,2021-12-17,18,15,2,35,11,1213851526331,30384,1,377,1,24078462348605,263,0,1730,29705,2020-03-14,644,3,1747,553800,2,0034344590727,0,1,20,18,284964,268723,157653,0,7347
5,Coquimbo,836096,40579,2021-12-17,39,6,1,46,5,50176056338028,54239,1,1079,1,989343461347,362,1,9367,52649,2020-03-19,639,17,1967,845649,2,33858668022369,0,2,155,77,736452,701697,416096,0,24163
6,Valparaiso,1960170,16396,2021-12-17,100,20,38,158,8,0605253625961,136437,1,3597,2,63638162668484,780,5,50155,131666,2020-03-16,642,57,4493,2020851,3,51658134876475,0,1,277,98,1753983,1678234,1077300,0,51446
7,Metropolitana,8125072,15403,2021-12-17,237,81,47,365,4,49226788390306,748422,11,19845,2,651578922052,2084,16,161663,723854,2020-03-04,654,316,25307,9482917,1,44228869482752,0,7,1248,208,6552042,6253193,4072537,0,225569
8,OHiggins,991063,16387,2021-12-17,27,20,1,48,4,84328443297752,72849,2,1619,2,22240524921413,191,1,14792,70852,2020-03-19,639,19,1646,945789,2,91616038882138,0,2,63,32,913206,877446,548810,0,23348
9,Maule,1131939,30296,2021-12-17,55,8,0,63,5,56567094163201,109030,3,1849,1,69586352380079,416,1,10632,106530,2020-03-03,655,17,3102,1349311,2,03094777562863,0,4,291,153,1021963,980490,611988,0,31169
10,Nuble,511551,13178,2021-12-17,41,19,1,61,11,9245197448544,39060,1,672,1,72043010752688,235,0,10166,38052,2020-03-12,646,11,1588,610408,3,84130982367758,0,3,88,45,474185,458730,288418,0,11271
11,Biobio,1663696,23890,2021-12-17,171,38,15,224,13,4639982304459,165241,2,2799,1,69388953104859,1434,4,36051,160613,2020-03-09,649,85,6611,2707429,3,38829224020572,0,5,505,379,1443815,1387814,879006,0,43881
12,Araucania,1014343,31842,2021-12-17,56,19,7,82,8,08405046419209,103014,3,1547,1,50173762789524,529,2,11301,100669,2020-03-16,642,21,2819,1058850,2,90883291947499,0,2,162,88,897546,860189,493036,0,28847
13,Los Rios,405835,18429,2021-12-17,48,14,2,64,15,7699557702022,52926,1,713,1,34716396478101,373,0,6019,51700,2020-03-16,642,7,1779,599621,3,59752670039348,0,1,120,63,359504,345015,207185,0,13050
14,Los Lagos,891440,48583,2021-12-17,88,72,14,174,19,5189805258907,97808,5,1471,1,50396695566825,901,3,16289,95227,2020-03-07,651,43,4837,1902760,3,59727103576597,0,2,166,101,783473,747884,441377,0,38036
15,Aysen,107297,108494,2021-12-17,8,1,0,9,8,38793256102221,10158,2,92,0,905690096475684,114,1,1794,9937,2020-03-14,644,8,448,206666,2,00892857142857,0,1,30,24,89444,85723,54769,0,10368
16,Magallanes,178362,132033,2021-12-17,23,6,0,29,16,2590686356959,29922,1,503,1,68103736381258,130,0,3286,29197,2020-03-17,641,6,886,355766,3,27313769751693,0,1,21,18,150854,145848,103960,0,14989
17,Total,19458310,755839,2021-12-17,966,357,142,1465,7,5289169511638,1789109,39,38812,2,16934798271095,8443,38,353891,1736644,2020-03-03,655,637,62432,25136982,2,34655304971809,0,43,3951,1667,16585262,15845519,9950983,0,573719
1,Arica y Parinacota,252110,16873,2021-12-16,8,8,1,17,6,74308833445718,28739,0,543,1,88941856014475,107,2,3442,27993,2020-03-19,638,2,1057,517307,1,60832544938505,0,2,249,64,211188,198001,108412,0,10223
2,Tarapaca,382773,42225,2021-12-16,11,3,1,15,3,91877170019829,44503,1,822,1,84706648989956,166,0,10381,43439,2020-03-23,634,10,1822,693000,0,823271130625686,0,5,363,175,314685,290394,155336,0,18890
3,Antofagasta,691854,126049,2021-12-16,33,39,5,77,11,1295157648868,66228,1,1279,1,93120734432566,371,1,6821,64406,2020-03-14,643,16,2907,1281656,2,64877880976952,0,4,193,96,596330,564615,329810,0,21121
4,Atacama,314709,75176,2021-12-16,14,13,6,33,10,4858774296255,30350,0,376,1,23887973640857,290,1,1730,29644,2020-03-14,643,3,1785,552053,1,84873949579832,0,1,20,18,284597,268417,156267,0,7347
5,Coquimbo,836096,40579,2021-12-16,44,14,3,61,7,29581292100429,54193,4,1078,1,98918679534257,394,1,9367,52572,2020-03-19,638,18,2064,843682,2,95542635658915,0,2,155,81,735561,700948,412510,0,24163
6,Valparaiso,1960170,16396,2021-12-16,124,21,21,166,8,46865322905666,136281,5,3596,2,6386656980797,793,4,50153,131502,2020-03-16,641,62,4354,2016358,3,81258612769867,0,1,277,102,1751865,1676689,1069128,0,51446
7,Metropolitana,8125072,15403,2021-12-16,214,97,40,351,4,31996171849308,748059,8,19834,2,65139514396592,2122,17,161665,723473,2020-03-04,653,324,23812,9457610,1,47404669914329,0,7,1248,261,6543228,6248007,4042579,0,225569
8,OHiggins,991063,16387,2021-12-16,23,9,1,33,3,32975804767205,72805,0,1617,2,22100130485544,175,0,14791,70827,2020-03-19,638,20,1858,944143,1,77610333692142,0,2,63,19,912097,876788,544615,0,23348
9,Maule,1131939,30296,2021-12-16,71,10,1,82,7,24420662244167,108972,3,1846,1,69401314099035,453,3,10658,106439,2020-03-03,654,17,3524,1346209,2,32690124858116,0,4,291,146,1020642,979825,607377,0,31169
10,Nuble,511551,13178,2021-12-16,31,11,1,43,8,40580900047112,38999,1,671,1,72055693735737,232,1,10190,37995,2020-03-12,645,10,1668,608820,2,5779376498801,0,3,88,50,473693,458397,286307,0,11271
11,Biobio,1663696,23890,2021-12-16,183,55,10,248,14,9065694694223,165021,14,2797,1,6949357960502,1494,4,36050,160339,2020-03-09,648,89,6897,2700818,3,59576627519211,0,5,505,405,1441960,1386596,871486,0,43879
12,Araucania,1014343,31842,2021-12-16,68,24,4,96,9,46425420198099,102937,2,1544,1,49994656926081,553,2,11300,100571,2020-03-16,641,25,2775,1056031,3,45945945945946,0,2,162,90,896407,859257,488104,0,28847
13,Los Rios,405835,18429,2021-12-16,42,25,3,70,17,2483891236586,52861,1,712,1,34692873763266,389,0,6019,51623,2020-03-16,641,8,1700,597842,4,11764705882353,0,1,120,71,359080,344655,205275,0,13048
14,Los Lagos,891440,48583,2021-12-16,119,55,11,185,20,7529390648838,97641,5,1466,1,50141846150695,971,2,16337,94999,2020-03-07,650,42,4516,1897923,4,09654561558902,0,2,166,96,782416,747058,436413,0,38032
15,Aysen,107297,108494,2021-12-16,14,8,0,22,20,5038351491654,10149,1,90,0,886786875554242,133,1,1794,9912,2020-03-14,643,9,436,206218,5,04587155963303,0,1,30,25,89303,85610,54317,0,10359
16,Magallanes,178362,132033,2021-12-16,15,4,2,21,11,7738083224005,29892,0,502,1,67937909808644,122,0,3291,29176,2020-03-17,640,6,1080,354880,1,94444444444444,0,1,21,13,150710,145749,103214,0,14989
17,Total,19458310,755839,2021-12-16,1014,396,110,1520,7,81157253636107,1787676,46,38773,2,16890532736357,8765,39,353989,1734955,2020-03-03,654,661,62255,25074550,2,44157095815597,0,43,3951,1712,16563762,15831006,9871150,0,573701
1,Arica y Parinacota,252110,16873,2021-12-15,5,6,1,12,4,75982705961683,28723,0,543,1,89047105107405,104,1,3445,27984,2020-03-19,637,2,1476,516250,0,813008130081301,0,2,249,63,210967,197692,107319,0,10223
2,Tarapaca,382773,42225,2021-12-15,14,7,8,29,7,57629195371669,44488,0,821,1,84544146736199,162,0,10381,43429,2020-03-23,633,10,1861,691178,1,5583019881784,0,5,363,244,314099,289843,153544,0,18882
3,Antofagasta,691854,126049,2021-12-15,24,32,4,60,8,67234994666505,66150,0,1278,1,93197278911565,331,2,6831,64372,2020-03-14,642,18,2486,1278749,2,41351568785197,0,4,193,111,595497,563854,326717,0,21121
4,Atacama,314709,75176,2021-12-15,20,5,3,28,8,89710812210645,30317,0,376,1,24022825477455,286,1,1743,29615,2020-03-14,642,3,1503,550268,1,86294078509647,0,1,20,15,284191,268097,154842,0,7347
5,Coquimbo,836096,40579,2021-12-15,35,7,3,45,5,38215707287201,54133,0,1074,1,98400236454658,401,1,9382,52512,2020-03-19,637,19,530,841618,8,49056603773585,0,2,155,90,734487,700048,408162,0,24163
6,Valparaiso,1960170,16396,2021-12-15,90,21,14,125,6,37699791344628,136118,0,3591,2,63815219148092,755,4,50154,131384,2020-03-16,640,61,3072,2012004,4,06901041666667,0,1,277,98,1749230,1675009,1060484,0,51446
7,Metropolitana,8125072,15403,2021-12-15,189,39,19,247,3,0399730611618,747712,4,19826,2,65155567919199,2074,13,161659,723192,2020-03-04,652,327,19671,9433798,1,25565553352651,0,7,1248,201,6532694,6241840,4008354,0,225569
8,OHiggins,991063,16387,2021-12-15,13,3,0,16,1,61442814432584,72774,0,1617,2,22194739879627,174,0,14791,70799,2020-03-19,637,22,662,942285,2,41691842900302,0,2,63,27,910721,876033,539819,0,23348
9,Maule,1131939,30296,2021-12-15,43,5,0,48,4,24051119362439,108894,0,1843,1,69247157786471,447,3,10659,106372,2020-03-03,653,17,815,1342685,5,88957055214724,0,4,291,163,1019021,979046,602640,0,31169
10,Nuble,511551,13178,2021-12-15,17,0,0,17,3,32322681413974,38956,0,670,1,71988910565767,224,1,10190,37962,2020-03-12,644,9,646,607152,2,63157894736842,0,3,88,43,473077,458003,284012,0,11267
11,Biobio,1663696,23890,2021-12-15,137,23,8,168,10,0979986728345,164777,0,2783,1,68894930724555,1464,3,36050,160146,2020-03-09,647,85,4197,2693921,4,00285918513224,0,5,505,405,1439984,1385203,863414,0,43878
12,Araucania,1014343,31842,2021-12-15,50,10,8,68,6,7038467264032,102846,0,1542,1,49932909398518,520,2,11326,100516,2020-03-16,640,24,1465,1053256,4,64163822525597,0,2,162,84,895202,858244,483004,0,28847
13,Los Rios,405835,18429,2021-12-15,39,8,1,48,11,8274668276516,52792,0,711,1,34679496893469,374,0,6045,51574,2020-03-16,640,9,903,596142,5,3156146179402,0,1,120,65,358572,344237,203167,0,13045
14,Los Lagos,891440,48583,2021-12-15,71,34,10,115,12,9004756349278,97460,0,1461,1,49907654422327,918,1,16334,94876,2020-03-07,649,46,2454,1893407,4,68622656886716,0,2,166,102,781184,746042,430590,0,38026
15,Aysen,107297,108494,2021-12-15,10,12,0,22,20,5038351491654,10127,0,89,0,878838747901649,125,0,1802,9900,2020-03-14,642,8,281,205782,7,82918149466192,0,1,30,20,89192,85498,53718,0,10351
16,Magallanes,178362,132033,2021-12-15,18,14,0,32,17,9410412531817,29871,0,502,1,68055974021626,111,0,3291,29169,2020-03-17,639,8,568,353800,5,63380281690141,0,1,21,21,150606,145629,102456,0,14989
17,Total,19458310,755839,2021-12-15,775,226,79,1080,5,55032785478287,1786184,4,38727,2,16814169200933,8470,32,354083,1733847,2020-03-03,653,668,42590,25012295,2,53580652735384,0,43,3951,1752,16538724,15814318,9782242,0,573671
1,Arica y Parinacota,252110,16873,2021-12-14,2,5,0,7,2,77656578477649,28712,0,543,1,89119531903037,100,0,3444,27977,2020-03-19,636,3,670,514774,1,04477611940299,0,2,249,61,210712,197336,106240,0,10223
2,Tarapaca,382773,42225,2021-12-14,14,1,3,18,4,70252604023795,44459,0,821,1,84664522368924,168,0,10390,43394,2020-03-23,632,11,1739,689317,1,03507763082231,0,5,363,219,313462,289249,151619,0,18882
3,Antofagasta,691854,126049,2021-12-14,20,16,1,37,5,34794913377678,66090,0,1278,1,93372673626872,321,1,6830,64322,2020-03-14,641,18,1779,1276263,2,07982012366498,0,4,193,94,594632,562980,323222,0,21121
4,Atacama,314709,75176,2021-12-14,16,2,0,18,5,71956950706844,30290,0,376,1,24133377352261,293,1,1743,29581,2020-03-14,641,3,375,548765,4,8,0,1,20,14,283594,267643,153249,0,7347
5,Coquimbo,836096,40579,2021-12-14,52,10,2,64,7,65462339252909,54087,0,1074,1,98568972211437,426,1,9382,52441,2020-03-19,636,19,893,841088,7,16685330347145,0,2,155,97,733326,699047,403221,0,24163
6,Valparaiso,1960170,16396,2021-12-14,65,18,7,90,4,59143849768132,135995,0,3591,2,64053825508291,770,4,50241,131246,2020-03-16,639,63,1535,2008932,5,86319218241042,0,1,277,107,1746231,1673041,1050774,0,51446
7,Metropolitana,8125072,15403,2021-12-14,151,61,31,243,2,99074272818752,747453,7,19822,2,65193931926155,2110,8,161653,722915,2020-03-04,651,325,18895,9414127,1,2860545117756,0,7,1248,213,6521543,6234676,3970912,0,225532
8,OHiggins,991063,16387,2021-12-14,16,7,0,23,2,32074045746839,72758,0,1617,2,22243602078122,181,3,14799,70776,2020-03-19,636,24,989,941623,2,32558139534884,0,2,63,33,909307,875155,534098,0,23348
9,Maule,1131939,30296,2021-12-14,39,7,0,46,4,06382322722338,108850,0,1843,1,69315571887919,466,3,10658,106309,2020-03-03,652,17,1035,1341870,4,44444444444444,0,4,291,190,1017161,978054,597430,0,31169
10,Nuble,511551,13178,2021-12-14,29,1,1,31,6,06000183754894,38939,0,670,1,72063997534605,236,2,10191,37933,2020-03-12,643,9,786,606506,3,9440203562341,0,3,88,65,472481,457591,281419,0,11267
11,Biobio,1663696,23890,2021-12-14,116,20,12,148,8,8958559736875,164615,0,2783,1,69061142666221,1528,3,36049,159920,2020-03-09,646,88,3195,2689724,4,63223787167449,0,5,505,411,1437764,1383697,854286,0,43878
12,Araucania,1014343,31842,2021-12-14,41,17,8,66,6,50667476386193,102779,0,1542,1,50030648284183,506,2,11327,100463,2020-03-16,639,26,1312,1051791,5,03048780487805,0,2,162,109,893767,857150,476920,0,28847
13,Los Rios,405835,18429,2021-12-14,32,10,2,44,10,841844592014,52744,0,711,1,34802062793872,385,0,6045,51515,2020-03-16,639,10,612,595239,7,18954248366013,0,1,120,74,358090,343789,200936,0,13044
14,Los Lagos,891440,48583,2021-12-14,84,21,6,111,12,4517634389303,97362,0,1461,1,50058544401306,979,2,16337,94717,2020-03-07,648,46,1603,1890953,6,92451653150343,0,2,166,91,779914,744906,424064,0,38019
15,Aysen,107297,108494,2021-12-14,9,8,0,17,15,8438726152642,10105,0,89,0,880752102919347,117,0,1802,9886,2020-03-14,641,8,331,205501,5,13595166163142,0,1,30,18,89069,85354,53084,0,10337
16,Magallanes,178362,132033,2021-12-14,4,2,1,7,3,9246027741335,29840,0,502,1,68230563002681,88,0,3291,29161,2020-03-17,638,5,241,353232,2,9045643153527,0,1,21,21,150463,145519,101560,0,14989
17,Total,19458310,755839,2021-12-14,690,206,74,970,4,98501668438832,1785124,7,38723,2,16920505242213,8674,30,354182,1732601,2020-03-03,652,675,35990,24969705,2,695193109197,0,43,3951,1817,16511516,15795187,9683034,0,573612
1,Arica y Parinacota,252110,16873,2021-12-13,0,10,0,10,3,9665225496807,28705,1,543,1,89165650583522,105,0,3444,27965,2020-03-19,635,3,804,514104,1,24378109452736,0,2,249,63,210426,196921,105115,0,10223
2,Tarapaca,382773,42225,2021-12-13,11,6,16,33,8,62129774043624,44441,1,821,1,84739317297091,167,0,10390,43377,2020-03-23,631,11,1781,687578,1,85289163391353,0,5,363,256,312731,288638,149408,0,18881
3,Antofagasta,691854,126049,2021-12-13,15,16,4,35,5,05887080222128,66054,2,1278,1,93478063402671,340,1,6830,64267,2020-03-14,640,18,2811,1274484,1,24510850231234,0,4,193,92,593535,562029,319257,0,21121
4,Atacama,314709,75176,2021-12-13,31,24,0,55,17,4764623827091,30273,0,376,1,2420308525749,336,1,1743,29521,2020-03-14,640,2,2294,548390,2,39755884917175,0,1,20,11,283092,267122,151356,0,7347
5,Coquimbo,836096,40579,2021-12-13,48,18,0,66,7,89383037354562,54023,0,1074,1,9880421302038,439,0,9381,52364,2020-03-19,635,18,2222,840195,2,97029702970297,0,2,155,93,731886,697936,397678,0,24163
6,Valparaiso,1960170,16396,2021-12-13,83,22,12,117,5,96887004698572,135906,5,3591,2,64226744956073,842,4,50241,131086,2020-03-16,638,62,2757,2007397,4,24374319912949,0,1,277,114,1742884,1670896,1040017,0,51446
7,Metropolitana,8125072,15403,2021-12-13,185,77,50,312,3,83996597199385,747194,5,19815,2,65192172314018,2220,7,161806,722571,2020-03-04,650,333,20111,9395232,1,5513897866839,0,7,1248,238,6509074,6227098,3929033,0,225502
8,OHiggins,991063,16387,2021-12-13,29,10,1,40,4,0360703608146,72735,2,1617,2,2231387915034,188,2,14797,70746,2020-03-19,635,22,1705,940634,2,34604105571848,0,2,63,28,907642,874034,527757,0,23348
9,Maule,1131939,30296,2021-12-13,45,30,0,75,6,62579874003811,108805,3,1843,1,69385598088323,478,2,10657,106252,2020-03-03,651,14,3249,1340835,2,3084025854109,0,4,291,188,1015002,976896,591593,0,31169
10,Nuble,511551,13178,2021-12-13,31,9,0,40,7,81935720974057,38908,0,670,1,7220108975018,250,1,10190,37888,2020-03-12,642,9,1413,605720,2,83085633404105,0,2,51,28,471752,457123,278853,0,11267
11,Biobio,1663696,23890,2021-12-13,155,56,16,227,13,644319635318,164472,5,2783,1,69208132691279,1602,3,36049,159703,2020-03-09,645,84,4872,2686529,4,65927750410509,0,5,505,435,1435446,1382032,844049,0,43878
12,Araucania,1014343,31842,2021-12-13,73,34,7,114,11,2388018648524,102714,0,1542,1,50125591448099,531,2,11327,100373,2020-03-16,638,25,2621,1050479,4,34948492941625,0,2,162,104,892177,855987,470814,0,28847
13,Los Rios,405835,18429,2021-12-13,21,17,1,39,9,60981679746695,52700,2,711,1,34914611005693,412,1,6045,51444,2020-03-16,638,10,840,594627,4,64285714285714,0,1,120,72,357534,343315,198480,0,13042
14,Los Lagos,891440,48583,2021-12-13,103,77,19,199,22,323431750875,97270,3,1461,1,50200472910455,1103,2,16337,94501,2020-03-07,647,40,3557,1889350,5,59460219285915,0,2,166,81,778470,743733,416945,0,38014
15,Aysen,107297,108494,2021-12-13,9,5,0,14,13,0478950949234,10088,1,89,0,88223632038065,143,0,1802,9843,2020-03-14,640,6,469,205170,2,98507462686567,0,1,30,14,88925,85141,52449,0,10326
16,Magallanes,178362,132033,2021-12-13,1,4,2,7,3,9246027741335,29831,0,502,1,68281318091918,93,1,3292,29147,2020-03-17,637,5,664,352991,1,05421686746988,0,1,21,21,150259,145367,100554,0,14989
17,Total,19458310,755839,2021-12-13,840,415,128,1383,7,10750316959695,1784165,30,38716,2,16997867349713,9249,27,354331,1731093,2020-03-03,651,662,52170,24933715,2,65094882116159,0,42,3914,1838,16480835,15774268,9573358,0,573563
1,Arica y Parinacota,252110,16873,2021-12-12,6,5,0,11,4,36317480464876,28696,0,542,1,88876498466685,102,0,3444,27960,2020-03-19,634,3,1139,513300,0,9657594381036,0,2,249,67,210102,196470,103822,0,10223
2,Tarapaca,382773,42225,2021-12-12,13,5,2,20,5,22502893359772,44409,1,820,1,84647256186809,151,0,10390,43362,2020-03-23,630,9,1557,685797,1,28452151573539,0,5,363,286,312004,288012,146747,0,18881
3,Antofagasta,691854,126049,2021-12-12,30,16,2,48,6,93787995733204,66020,1,1276,1,9327476522266,360,2,6830,64218,2020-03-14,639,20,2272,1271673,2,11267605633803,0,4,193,91,592377,560985,315381,0,21121
4,Atacama,314709,75176,2021-12-12,27,9,1,37,11,7568928756407,30219,0,376,1,24425030609881,341,1,1743,29462,2020-03-14,639,2,1110,546096,3,33333333333333,0,1,20,13,282449,266516,149359,0,7347
5,Coquimbo,836096,40579,2021-12-12,65,11,2,78,9,32907225964482,53957,1,1074,1,99047389588005,435,1,9381,52302,2020-03-19,634,18,1974,837973,3,95136778115502,0,2,155,89,730481,696557,392154,0,24163
6,Valparaiso,1960170,16396,2021-12-12,121,22,21,164,8,36662126244152,135788,2,3586,2,64088137390638,892,3,50274,130929,2020-03-16,637,59,4639,2004640,3,53524466479845,0,1,277,117,1739330,1668593,1028656,0,51446
7,Metropolitana,8125072,15403,2021-12-12,230,77,54,361,4,44303755092878,746851,13,19810,2,65247017142643,2239,7,161883,722230,2020-03-04,649,340,22388,9375121,1,61247096658924,0,7,1248,264,6495225,6218956,3886264,0,225499
8,OHiggins,991063,16387,2021-12-12,12,11,0,23,2,32074045746839,72695,1,1615,2,22161083981017,194,2,14797,70704,2020-03-19,634,23,1484,938929,1,54986522911051,0,2,63,32,905817,872927,521148,0,23348
9,Maule,1131939,30296,2021-12-12,67,15,2,84,7,42089458884268,108736,3,1840,1,69217186580341,478,3,10670,106188,2020-03-03,650,15,3624,1337586,2,31788079470199,0,4,291,182,1012724,975772,585407,0,31169
10,Nuble,511551,13178,2021-12-12,28,3,1,32,6,25548576779246,38869,5,670,1,72373871208418,257,0,10189,37843,2020-03-12,641,9,1240,604307,2,58064516129032,0,2,51,40,470963,456603,275827,0,11267
11,Biobio,1663696,23890,2021-12-12,208,73,25,306,18,3927832969485,164263,4,2778,1,69119034718713,1594,2,36075,159512,2020-03-09,644,83,6456,2681657,4,73977695167286,0,5,505,457,1432782,1380162,833502,0,43878
12,Araucania,1014343,31842,2021-12-12,79,32,8,119,11,7317317712056,102608,1,1542,1,50280679869016,482,3,11333,100318,2020-03-16,637,24,2691,1047858,4,42214790040877,0,2,162,108,890536,854570,464011,0,28847
13,Los Rios,405835,18429,2021-12-12,63,24,0,87,21,4372836251186,52661,0,709,1,34634739180798,455,1,6045,51366,2020-03-16,637,9,1647,593787,5,28233151183971,0,1,120,76,356851,342675,195602,0,13040
14,Los Lagos,891440,48583,2021-12-12,128,60,10,198,22,2112537018756,97088,7,1458,1,50173038892551,1160,2,16337,94267,2020-03-07,646,45,4432,1885793,4,46750902527076,0,2,166,89,777034,742443,410210,0,38007
15,Aysen,107297,108494,2021-12-12,14,9,0,23,21,4358276559456,10074,1,88,0,873535834822315,153,0,1802,9820,2020-03-14,639,6,435,204701,5,28735632183908,0,1,30,13,88752,84955,51816,0,10311
16,Magallanes,178362,132033,2021-12-12,6,6,2,14,7,84920554826701,29824,0,502,1,68320815450644,100,0,3291,29135,2020-03-17,636,5,931,352327,1,50375939849624,0,1,21,19,150066,145195,99357,0,14989
17,Total,19458310,755839,2021-12-12,1097,378,130,1605,8,24840389530232,1782804,40,38686,2,16995250178932,9393,27,354484,1729661,2020-03-03,650,670,58019,24881545,2,76633516606629,0,42,3914,1943,16447493,15751391,9459263,0,573536
1,Arica y Parinacota,252110,16873,2021-12-11,5,6,12,23,9,1230018642656,28685,0,542,1,88948928011156,96,1,3447,27955,2020-03-19,633,3,937,512161,2,45464247598719,0,2,249,56,210102,196470,103810,0,10223
2,Tarapaca,382773,42225,2021-12-11,14,10,1,25,6,53128616699715,44393,0,819,1,84488545491406,160,0,10395,43339,2020-03-23,629,10,1230,684240,2,03252032520325,0,5,363,261,312004,288012,146713,0,18881
3,Antofagasta,691854,126049,2021-12-11,38,19,6,63,9,1059674439983,65971,0,1275,1,93266738415364,373,2,6839,64159,2020-03-14,638,22,1514,1269401,4,16116248348745,0,4,193,106,592319,560962,314986,0,21121
4,Atacama,314709,75176,2021-12-11,21,5,1,27,8,57935426060265,30182,0,376,1,24577562785766,384,1,1747,29383,2020-03-14,638,1,1187,544986,2,27464195450716,0,1,20,16,282437,266496,149195,0,7347
5,Coquimbo,836096,40579,2021-12-11,77,21,1,99,11,8407455603184,53880,0,1073,1,99146250927988,452,0,9381,52211,2020-03-19,633,18,1040,835999,9,51923076923077,0,2,155,89,730456,696534,392030,0,24163
6,Valparaiso,1960170,16396,2021-12-11,115,18,13,146,7,44833356290526,135623,0,3584,2,64261961466713,893,2,50274,130769,2020-03-16,636,58,3123,2000001,4,67499199487672,0,1,277,126,1739300,1668560,1028117,0,51446
7,Metropolitana,8125072,15403,2021-12-11,235,51,28,314,3,86458113848099,746493,8,19797,2,65200075553287,2307,11,161884,721831,2020-03-04,648,354,19895,9352733,1,57828600150792,0,7,1248,276,6495096,6218832,3885471,0,225499
8,OHiggins,991063,16387,2021-12-11,24,3,1,28,2,82524925257022,72671,0,1614,2,22096847435703,211,1,14841,70664,2020-03-19,633,25,1192,937445,2,3489932885906,0,2,63,39,905817,872927,521133,0,23348
9,Maule,1131939,30296,2021-12-11,50,3,0,53,4,68223110962693,108660,0,1837,1,69059451500092,486,2,10669,106112,2020-03-03,649,13,1522,1333962,3,48226018396846,0,4,291,174,1012706,975758,585236,0,31169
10,Nuble,511551,13178,2021-12-11,32,8,0,40,7,81935720974057,38838,0,665,1,71224058911375,285,1,10209,37789,2020-03-12,640,9,1130,603067,3,53982300884956,0,2,51,34,470937,456545,275493,0,11267
11,Biobio,1663696,23890,2021-12-11,145,36,17,198,11,9012127215549,163959,0,2774,1,6918863862307,1617,2,36073,159193,2020-03-09,643,84,3949,2675201,5,01392757660167,0,5,505,440,1432728,1380127,833027,0,43878
12,Araucania,1014343,31842,2021-12-11,57,14,3,74,7,29536261402701,102492,0,1541,1,50353198298404,480,4,11332,100209,2020-03-16,636,23,1347,1045167,5,49368968077209,0,2,162,107,890535,854569,463991,0,28847
13,Los Rios,405835,18429,2021-12-11,45,16,6,67,16,5091724469304,52574,0,709,1,34857534142352,432,1,6049,51304,2020-03-16,636,10,1114,592140,6,01436265709156,0,1,120,67,356851,342675,195600,0,13040
14,Los Lagos,891440,48583,2021-12-11,130,41,12,183,20,528582966885,96897,0,1451,1,49746638182813,1233,1,16352,94011,2020-03-07,645,48,2964,1881361,6,17408906882591,0,2,166,76,777034,742443,410183,0,38007
15,Aysen,107297,108494,2021-12-11,10,8,0,18,16,7758651220444,10051,0,87,0,865585513879216,156,1,1803,9795,2020-03-14,638,6,270,204266,6,66666666666667,0,1,30,14,88752,84955,51816,0,10311
16,Magallanes,178362,132033,2021-12-11,13,3,1,17,9,5311781657528,29812,0,502,1,68388568361734,103,1,3293,29120,2020-03-17,635,3,551,351396,3,08529945553539,0,1,21,14,150066,145195,99354,0,14989
17,Total,19458310,755839,2021-12-11,1011,262,102,1375,7,06638962993189,1781227,8,38646,2,16962801484595,9668,31,354588,1727889,2020-03-03,649,687,42965,24823526,3,20027929710229,0,42,3914,1895,16447140,15751060,9456155,0,573536
1,Arica y Parinacota,252110,16873,2021-12-10,7,3,1,11,4,36317480464876,28662,0,542,1,89100551252529,88,0,3446,27940,2020-03-19,632,2,593,511224,1,85497470489039,0,2,249,93,210004,196397,103423,0,10223
